model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,everyone shut up! listen to a bouncy love song!! dance around in your room at 1 am!!! be nice to each other!!!!,everyone shut up! listen to a bouncy love song!! dance around in your room at 1 am!!! be nice to each other!!!!,Female,Black,Prefer not to say,6) Master's degree,Homosexual,No,Independent,No,1) Very negative,2) Rarely,1) No,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m in the hood like a head gasket,I’m in the hood like a head gasket,Nonbinary,Asian,4) 45 - 54,5) Bachelor's degree,Homosexual,Prefer not to say,Conservative,No,4) Somewhat positive,3) Occasionally,2) Not very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m in the hood like a head gasket,I’m in the hood like a head gasket,Male,White,5) 55 - 64,Other,Heterosexual,Prefer not to say,Conservative,Prefer not to say,4) Somewhat positive,1) Never,1) No,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m in the hood like a head gasket,I’m in the hood like a head gasket,Male,White,5) 55 - 64,5) Bachelor's degree,Prefer not to say,Prefer not to say,Independent,Yes,5) Very positive,4) Frequently,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m in the hood like a head gasket,I’m in the hood like a head gasket,Male,Other,Prefer not to say,1) No high school,Homosexual,No,Other,Yes,3) Neutral,2) Rarely,2) Not very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m in the hood like a head gasket,I’m in the hood like a head gasket,Nonbinary,Asian,Prefer not to say,"3) College, no degree",Other,No,Other,No,1) Very negative,3) Occasionally,3) Somewhat,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I’m in the hood like a head gasket,I’m in the hood like a head gasket,Male,White,4) 45 - 54,4) Associate degree,Prefer not to say,No,Liberal,Yes,1) Very negative,1) Never,4) Very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,These people are all from the same city...nuts.,These people are all from the same city...nuts.,Nonbinary,Hispanic,Prefer not to say,6) Master's degree,Prefer not to say,No,Prefer not to say,No,5) Very positive,5) Very Frequently,2) Not very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,These people are all from the same city...nuts.,These people are all from the same city...nuts.,Female,Unknown,4) 45 - 54,4) Associate degree,Prefer not to say,No,Independent,Prefer not to say,3) Neutral,5) Very Frequently,1) No,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,These people are all from the same city...nuts.,These people are all from the same city...nuts.,Unknown,Black,3) 35 - 44,1) No high school,Prefer not to say,Prefer not to say,Independent,Prefer not to say,5) Very positive,5) Very Frequently,1) No,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,These people are all from the same city...nuts.,These people are all from the same city...nuts.,Nonbinary,Asian,Prefer not to say,2) High School graduate,Heterosexual,No,Prefer not to say,Yes,5) Very positive,2) Rarely,4) Very,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,These people are all from the same city...nuts.,These people are all from the same city...nuts.,Unknown,Other,Under 18,"3) College, no degree",Homosexual,No,Other,No,4) Somewhat positive,5) Very Frequently,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,These people are all from the same city...nuts.,These people are all from the same city...nuts.,Unknown,Other,5) 55 - 64,Prefer not to say,Homosexual,No,Liberal,Prefer not to say,4) Somewhat positive,4) Frequently,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips !! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips!! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,Female,Multiracial,Under 18,5) Bachelor's degree,Heterosexual,No,Other,No,2) Somewhat negative,3) Occasionally,2) Not very,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips !! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips!! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,Female,Unknown,4) 45 - 54,"3) College, no degree",Bisexual,No,Liberal,No,5) Very positive,4) Frequently,Prefer not to say,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips !! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips!! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,Female,Multiracial,4) 45 - 54,5) Bachelor's degree,Heterosexual,Prefer not to say,Liberal,Prefer not to say,1) Very negative,2) Rarely,4) Very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips !! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips!! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,Female,Unknown,Under 18,"3) College, no degree",Heterosexual,Prefer not to say,Liberal,No,4) Somewhat positive,5) Very Frequently,4) Very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips !! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips!! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,Female,Multiracial,2) 25 - 34,Prefer not to say,Prefer not to say,No,Other,No,2) Somewhat negative,3) Occasionally,2) Not very,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips !! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,#JeremyVine what has this would come to - vegan fish and chips is not Fish and chips - why not call it something strange and chips!! 🐟🐟🐟🐟🐟🐟🍟🍟🍟🍟,Male,Hispanic,4) 45 - 54,5) Bachelor's degree,Heterosexual,Prefer not to say,Prefer not to say,No,2) Somewhat negative,3) Occasionally,1) No,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…","RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…",Nonbinary,Other,4) 45 - 54,Prefer not to say,Homosexual,Prefer not to say,Liberal,Yes,4) Somewhat positive,1) Never,1) No,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…","RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…",Female,Unknown,3) 35 - 44,"3) College, no degree",Homosexual,No,Independent,Yes,2) Somewhat negative,3) Occasionally,4) Very,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…","RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…",Unknown,Black,6) 65 or older,1) No high school,Bisexual,No,Conservative,No,4) Somewhat positive,2) Rarely,1) No,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…","RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…",Unknown,Other,4) 45 - 54,Other,Other,Prefer not to say,Prefer not to say,No,3) Neutral,1) Never,Prefer not to say,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…","RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…",Female,Black,2) 25 - 34,6) Master's degree,Heterosexual,Prefer not to say,Liberal,No,5) Very positive,3) Occasionally,2) Not very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…","RT: A HUGE no. of illegal Bangladeshi immigrants have made Bengaluru their home, posing serious threat to national security while taking away jobs of Indians. Inflow must end NOW &amp; I urge the HMOIndia to extend NRC to K'taka &amp; Bengaluru to weed them out. AmitShah kishanred…",Nonbinary,Hispanic,6) 65 or older,"3) College, no degree",Other,Prefer not to say,Independent,No,2) Somewhat negative,3) Occasionally,Prefer not to say,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Its going to be Crimea on a wider scale. Without a proper head,Its going to be Crimea on a wider scale. Without a proper head,Male,Other,4) 45 - 54,7) Professional degree,Other,No,Prefer not to say,Yes,2) Somewhat negative,3) Occasionally,1) No,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Its going to be Crimea on a wider scale. Without a proper head,Its going to be Crimea on a wider scale. Without a proper head,Nonbinary,Hispanic,1) 18 - 24,"3) College, no degree",Bisexual,Yes,Independent,No,4) Somewhat positive,2) Rarely,4) Very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Its going to be Crimea on a wider scale. Without a proper head,Its going to be Crimea on a wider scale. Without a proper head,Unknown,Asian,2) 25 - 34,7) Professional degree,Heterosexual,No,Liberal,No,1) Very negative,4) Frequently,4) Very,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Its going to be Crimea on a wider scale. Without a proper head,Its going to be Crimea on a wider scale. Without a proper head,Unknown,Asian,6) 65 or older,Prefer not to say,Other,Yes,Prefer not to say,Prefer not to say,2) Somewhat negative,4) Frequently,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Its going to be Crimea on a wider scale. Without a proper head,Its going to be Crimea on a wider scale. Without a proper head,Unknown,Asian,4) 45 - 54,6) Master's degree,Other,Yes,Other,Yes,3) Neutral,3) Occasionally,Prefer not to say,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Its going to be Crimea on a wider scale. Without a proper head,Its going to be Crimea on a wider scale. Without a proper head,Male,Black,Under 18,2) High School graduate,Prefer not to say,No,Independent,Prefer not to say,4) Somewhat positive,3) Occasionally,Prefer not to say,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,Unknown,Black,2) 25 - 34,5) Bachelor's degree,Heterosexual,No,Prefer not to say,Yes,4) Somewhat positive,3) Occasionally,3) Somewhat,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,Female,Black,1) 18 - 24,"3) College, no degree",Other,Prefer not to say,Independent,Prefer not to say,5) Very positive,3) Occasionally,Prefer not to say,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,Unknown,Black,6) 65 or older,8) Doctoral degree,Prefer not to say,Yes,Prefer not to say,No,1) Very negative,3) Occasionally,3) Somewhat,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,Female,Asian,Under 18,"3) College, no degree",Prefer not to say,Yes,Conservative,Yes,4) Somewhat positive,4) Frequently,1) No,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,Female,Other,6) 65 or older,5) Bachelor's degree,Prefer not to say,No,Conservative,Yes,4) Somewhat positive,3) Occasionally,3) Somewhat,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,I hate it when my girl can’t come over and smoke cus her square ass boyfriend is being clingy again😪,Unknown,Other,6) 65 or older,7) Professional degree,Homosexual,Yes,Independent,No,4) Somewhat positive,1) Never,4) Very,False,True,3
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down","Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down",Male,Unknown,1) 18 - 24,"3) College, no degree",Heterosexual,No,Other,No,5) Very positive,2) Rarely,4) Very,False,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down","Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down",Female,Other,4) 45 - 54,5) Bachelor's degree,Other,No,Independent,Yes,3) Neutral,2) Rarely,4) Very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down","Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down",Nonbinary,Other,Under 18,7) Professional degree,Homosexual,Prefer not to say,Prefer not to say,No,5) Very positive,2) Rarely,1) No,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down","Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down",Nonbinary,White,2) 25 - 34,5) Bachelor's degree,Prefer not to say,No,Independent,Yes,1) Very negative,2) Rarely,2) Not very,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down","Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down",Nonbinary,Multiracial,5) 55 - 64,6) Master's degree,Other,Prefer not to say,Conservative,Yes,1) Very negative,1) Never,3) Somewhat,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,"Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down","Marchand living rent free inside /r/hockey’s head since like, 2013. It was a cunty, ratty, bitch of a move but it’s not suspension worthy. At most a 2 minute minor for roughing. Settle down",Female,Unknown,1) 18 - 24,6) Master's degree,Prefer not to say,No,Liberal,Yes,3) Neutral,4) Frequently,1) No,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Botanical gardens are always a good idea,Botanical gardens are always a good idea,Unknown,Multiracial,Under 18,Prefer not to say,Bisexual,Prefer not to say,Conservative,Yes,5) Very positive,5) Very Frequently,Prefer not to say,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Botanical gardens are always a good idea,Botanical gardens are always a good idea,Female,White,6) 65 or older,7) Professional degree,Homosexual,Prefer not to say,Other,Prefer not to say,4) Somewhat positive,2) Rarely,Prefer not to say,False,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Botanical gardens are always a good idea,Botanical gardens are always a good idea,Male,Unknown,2) 25 - 34,7) Professional degree,Heterosexual,Prefer not to say,Liberal,Yes,5) Very positive,4) Frequently,3) Somewhat,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Botanical gardens are always a good idea,Botanical gardens are always a good idea,Unknown,Multiracial,Under 18,2) High School graduate,Homosexual,Prefer not to say,Liberal,Prefer not to say,1) Very negative,4) Frequently,1) No,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Botanical gardens are always a good idea,Botanical gardens are always a good idea,Unknown,Unknown,5) 55 - 64,"3) College, no degree",Bisexual,Prefer not to say,Independent,No,2) Somewhat negative,4) Frequently,2) Not very,True,False,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Botanical gardens are always a good idea,Botanical gardens are always a good idea,Male,Multiracial,2) 25 - 34,Prefer not to say,Homosexual,No,Other,Prefer not to say,4) Somewhat positive,3) Occasionally,4) Very,False,True,5
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Funny shit that a study lately show that most germans do not give shit about their own history.,Funny shit that a study lately show that most germans do not give shit about their own history.,Male,Hispanic,2) 25 - 34,8) Doctoral degree,Other,Yes,Conservative,Yes,1) Very negative,3) Occasionally,4) Very,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Funny shit that a study lately show that most germans do not give shit about their own history.,Funny shit that a study lately show that most germans do not give shit about their own history.,Male,Unknown,6) 65 or older,7) Professional degree,Homosexual,No,Conservative,Prefer not to say,1) Very negative,2) Rarely,Prefer not to say,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Funny shit that a study lately show that most germans do not give shit about their own history.,Funny shit that a study lately show that most germans do not give shit about their own history.,Male,White,4) 45 - 54,Prefer not to say,Heterosexual,Yes,Prefer not to say,Yes,1) Very negative,5) Very Frequently,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Funny shit that a study lately show that most germans do not give shit about their own history.,Funny shit that a study lately show that most germans do not give shit about their own history.,Nonbinary,Unknown,Prefer not to say,5) Bachelor's degree,Prefer not to say,No,Liberal,Prefer not to say,3) Neutral,5) Very Frequently,Prefer not to say,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Funny shit that a study lately show that most germans do not give shit about their own history.,Funny shit that a study lately show that most germans do not give shit about their own history.,Nonbinary,Multiracial,5) 55 - 64,2) High School graduate,Other,No,Other,Prefer not to say,1) Very negative,2) Rarely,3) Somewhat,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,Funny shit that a study lately show that most germans do not give shit about their own history.,Funny shit that a study lately show that most germans do not give shit about their own history.,Nonbinary,Multiracial,6) 65 or older,"3) College, no degree",Prefer not to say,Yes,Other,Yes,3) Neutral,2) Rarely,3) Somewhat,True,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,Male,Hispanic,3) 35 - 44,2) High School graduate,Prefer not to say,No,Prefer not to say,Prefer not to say,4) Somewhat positive,3) Occasionally,Prefer not to say,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,Male,Asian,4) 45 - 54,8) Doctoral degree,Heterosexual,Yes,Independent,Yes,5) Very positive,2) Rarely,2) Not very,True,True,3
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,Nonbinary,Hispanic,Under 18,2) High School graduate,Other,Prefer not to say,Conservative,Yes,3) Neutral,1) Never,Prefer not to say,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,Unknown,White,3) 35 - 44,7) Professional degree,Other,No,Conservative,Yes,3) Neutral,3) Occasionally,3) Somewhat,False,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,Male,Other,3) 35 - 44,5) Bachelor's degree,Heterosexual,Prefer not to say,Independent,Yes,1) Very negative,3) Occasionally,4) Very,True,True,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,pray 🙏 dirty house 🏠 educated 📚 hoe 🚂 a job 💰 gold digger 🏗 clean pussy 😌 stank pussy 🤢 faithful 👼 cheater 🖇,Unknown,Other,4) 45 - 54,4) Associate degree,Other,Prefer not to say,Liberal,Prefer not to say,1) Very negative,2) Rarely,2) Not very,True,False,2
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,Female,Black,Under 18,8) Doctoral degree,Prefer not to say,No,Other,Yes,1) Very negative,3) Occasionally,1) No,True,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,Male,Multiracial,1) 18 - 24,1) No high school,Bisexual,No,Independent,Yes,2) Somewhat negative,5) Very Frequently,1) No,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,Unknown,Asian,4) 45 - 54,2) High School graduate,Bisexual,Prefer not to say,Other,Prefer not to say,3) Neutral,2) Rarely,3) Somewhat,False,True,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,Male,Asian,1) 18 - 24,7) Professional degree,Prefer not to say,Yes,Other,Prefer not to say,3) Neutral,1) Never,1) No,False,False,4
unsloth/Llama-3.3-70B-Instruct-bnb-4bit,variant1.txt,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,The fact is...if they break the law that puts them in jail then that is where they need to be.. they get what's theirs for that. And as for eptstine. He needs to have the same punishment as the rest. He is no better than the other criminals in the system,Unknown,Black,1) 18 - 24,4) Associate degree,Prefer not to say,No,Other,Prefer not to say,3) Neutral,2) Rarely,2) Not very,True,True,4
