model,instruction_prompt,text_id,text,Gender,Ethnicity,Age,Education,Sexual Orientation,Is Transgender,Political Affiliation,Is Parent,Technology Impact,Toxicity Problem,Religion Important,Seen Toxicity,Has Been Targeted,annotation
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM","I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM",Female,Multiracial,2) 25 - 34,Other,Other,No,Prefer not to say,Yes,2) Somewhat negative,3) Occasionally,2) Not very,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM","I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM",Unknown,Hispanic,3) 35 - 44,1) No high school,Heterosexual,Yes,Conservative,Yes,2) Somewhat negative,5) Very Frequently,4) Very,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM","I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM",Female,Unknown,2) 25 - 34,7) Professional degree,Bisexual,No,Conservative,No,2) Somewhat negative,4) Frequently,2) Not very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM","I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM",Unknown,Other,4) 45 - 54,4) Associate degree,Heterosexual,Prefer not to say,Liberal,No,5) Very positive,5) Very Frequently,1) No,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM","I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM",Nonbinary,Hispanic,1) 18 - 24,1) No high school,Other,Prefer not to say,Liberal,Prefer not to say,3) Neutral,2) Rarely,4) Very,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM","I don’t mind the checking up on me but I think other people take it too far, I personally feel I don’t owe my Ex any details of if or who im dating currently🤷‍♀️😒UTABESE WENTAN YE NKOSYAM",Male,Other,6) 65 or older,4) Associate degree,Homosexual,No,Liberal,Prefer not to say,4) Somewhat positive,5) Very Frequently,4) Very,False,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Pain, I like it rough 'Cause I'd rather feel pain than nothing at all","Pain, I like it rough 'Cause I'd rather feel pain than nothing at all",Unknown,Black,5) 55 - 64,"3) College, no degree",Homosexual,Prefer not to say,Other,Prefer not to say,1) Very negative,5) Very Frequently,4) Very,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Pain, I like it rough 'Cause I'd rather feel pain than nothing at all","Pain, I like it rough 'Cause I'd rather feel pain than nothing at all",Male,White,Under 18,1) No high school,Bisexual,Prefer not to say,Prefer not to say,Yes,5) Very positive,2) Rarely,1) No,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Pain, I like it rough 'Cause I'd rather feel pain than nothing at all","Pain, I like it rough 'Cause I'd rather feel pain than nothing at all",Unknown,Multiracial,2) 25 - 34,1) No high school,Heterosexual,Prefer not to say,Independent,No,4) Somewhat positive,3) Occasionally,Prefer not to say,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Pain, I like it rough 'Cause I'd rather feel pain than nothing at all","Pain, I like it rough 'Cause I'd rather feel pain than nothing at all",Male,Other,1) 18 - 24,1) No high school,Bisexual,Prefer not to say,Other,Prefer not to say,2) Somewhat negative,5) Very Frequently,Prefer not to say,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Pain, I like it rough 'Cause I'd rather feel pain than nothing at all","Pain, I like it rough 'Cause I'd rather feel pain than nothing at all",Unknown,Multiracial,1) 18 - 24,6) Master's degree,Other,Prefer not to say,Conservative,Prefer not to say,3) Neutral,4) Frequently,3) Somewhat,False,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"Pain, I like it rough 'Cause I'd rather feel pain than nothing at all","Pain, I like it rough 'Cause I'd rather feel pain than nothing at all",Male,Asian,1) 18 - 24,Other,Other,No,Conservative,Prefer not to say,4) Somewhat positive,5) Very Frequently,4) Very,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,Unknown,Other,2) 25 - 34,Prefer not to say,Other,Prefer not to say,Other,Prefer not to say,3) Neutral,3) Occasionally,4) Very,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,Unknown,Hispanic,Under 18,"3) College, no degree",Homosexual,No,Prefer not to say,Yes,4) Somewhat positive,1) Never,4) Very,False,True,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,Unknown,Multiracial,2) 25 - 34,7) Professional degree,Heterosexual,No,Conservative,Yes,5) Very positive,3) Occasionally,Prefer not to say,False,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,Unknown,Multiracial,4) 45 - 54,6) Master's degree,Other,Prefer not to say,Prefer not to say,Prefer not to say,1) Very negative,3) Occasionally,Prefer not to say,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,Unknown,Black,6) 65 or older,4) Associate degree,Homosexual,No,Independent,Prefer not to say,3) Neutral,5) Very Frequently,4) Very,False,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,June U.S. Jobs Report: Continued strength lowers expectations of Fed cut in July,Unknown,Other,1) 18 - 24,4) Associate degree,Homosexual,Yes,Other,Prefer not to say,5) Very positive,1) Never,2) Not very,False,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,Nonbinary,Unknown,Under 18,"3) College, no degree",Bisexual,No,Conservative,Prefer not to say,3) Neutral,2) Rarely,1) No,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,Female,Asian,1) 18 - 24,2) High School graduate,Bisexual,No,Conservative,No,3) Neutral,1) Never,2) Not very,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,Male,Other,3) 35 - 44,2) High School graduate,Other,No,Liberal,Yes,3) Neutral,5) Very Frequently,Prefer not to say,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,Male,Other,4) 45 - 54,1) No high school,Prefer not to say,Prefer not to say,Independent,Prefer not to say,4) Somewhat positive,1) Never,1) No,False,True,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,Female,Unknown,3) 35 - 44,Prefer not to say,Heterosexual,Yes,Conservative,Prefer not to say,3) Neutral,3) Occasionally,Prefer not to say,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,wait what konta lost... damn wanted Konta vs Serena SF 🙃🙃,Male,Asian,4) 45 - 54,5) Bachelor's degree,Prefer not to say,Yes,Liberal,No,3) Neutral,5) Very Frequently,3) Somewhat,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Some friendly giggles are thrown to our boner guy,Some friendly giggles are thrown to our boner guy,Nonbinary,White,4) 45 - 54,4) Associate degree,Bisexual,Prefer not to say,Liberal,Prefer not to say,3) Neutral,5) Very Frequently,1) No,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Some friendly giggles are thrown to our boner guy,Some friendly giggles are thrown to our boner guy,Female,Black,2) 25 - 34,4) Associate degree,Heterosexual,Prefer not to say,Other,No,3) Neutral,1) Never,4) Very,True,True,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Some friendly giggles are thrown to our boner guy,Some friendly giggles are thrown to our boner guy,Nonbinary,Asian,3) 35 - 44,Prefer not to say,Prefer not to say,No,Conservative,Prefer not to say,1) Very negative,5) Very Frequently,2) Not very,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Some friendly giggles are thrown to our boner guy,Some friendly giggles are thrown to our boner guy,Male,Other,Under 18,Other,Heterosexual,No,Prefer not to say,Yes,1) Very negative,5) Very Frequently,Prefer not to say,True,False,I'm not
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Some friendly giggles are thrown to our boner guy,Some friendly giggles are thrown to our boner guy,Nonbinary,Other,Under 18,6) Master's degree,Homosexual,No,Other,Prefer not to say,1) Very negative,1) Never,3) Somewhat,True,False,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Some friendly giggles are thrown to our boner guy,Some friendly giggles are thrown to our boner guy,Unknown,Black,4) 45 - 54,6) Master's degree,Homosexual,Prefer not to say,Other,Yes,5) Very positive,5) Very Frequently,4) Very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,Nonbinary,Hispanic,Under 18,Prefer not to say,Prefer not to say,No,Other,Yes,4) Somewhat positive,1) Never,3) Somewhat,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,Unknown,Unknown,3) 35 - 44,8) Doctoral degree,Heterosexual,No,Conservative,Prefer not to say,2) Somewhat negative,3) Occasionally,3) Somewhat,True,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,Nonbinary,Other,2) 25 - 34,6) Master's degree,Prefer not to say,Yes,Other,Yes,4) Somewhat positive,2) Rarely,2) Not very,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,Nonbinary,Other,Prefer not to say,Prefer not to say,Heterosexual,Yes,Other,Yes,2) Somewhat negative,1) Never,1) No,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,Unknown,White,Prefer not to say,2) High School graduate,Heterosexual,Prefer not to say,Other,No,5) Very positive,1) Never,Prefer not to say,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,I worked my way through college ... took me 10 f*ckin’ years ... can I get a ‘refund’ ??? ... 🤔 ... or is this another ‘Snowfake Only’ Program ??? 😡,Male,Unknown,Prefer not to say,"3) College, no degree",Prefer not to say,No,Other,No,3) Neutral,5) Very Frequently,3) Somewhat,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Unknown,White,1) 18 - 24,7) Professional degree,Heterosexual,Prefer not to say,Liberal,No,3) Neutral,4) Frequently,2) Not very,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Female,Asian,2) 25 - 34,5) Bachelor's degree,Other,Prefer not to say,Liberal,Prefer not to say,3) Neutral,1) Never,4) Very,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Unknown,Hispanic,6) 65 or older,1) No high school,Prefer not to say,Yes,Prefer not to say,Prefer not to say,5) Very positive,4) Frequently,Prefer not to say,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Male,Unknown,1) 18 - 24,Prefer not to say,Prefer not to say,Prefer not to say,Conservative,No,4) Somewhat positive,5) Very Frequently,Prefer not to say,False,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Male,Hispanic,1) 18 - 24,Prefer not to say,Heterosexual,Yes,Other,Prefer not to say,1) Very negative,2) Rarely,3) Somewhat,False,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Bonus points for shitting on another answer. If I'm in Lower hutt I'll check them out,Unknown,White,1) 18 - 24,6) Master's degree,Prefer not to say,Prefer not to say,Other,No,1) Very negative,1) Never,1) No,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Maybe a sports writer should know the story before his standard jealous bashing,Maybe a sports writer should know the story before his standard jealous bashing,Female,Other,2) 25 - 34,7) Professional degree,Heterosexual,Prefer not to say,Prefer not to say,No,2) Somewhat negative,5) Very Frequently,Prefer not to say,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Maybe a sports writer should know the story before his standard jealous bashing,Maybe a sports writer should know the story before his standard jealous bashing,Unknown,Asian,1) 18 - 24,Other,Bisexual,Yes,Independent,Prefer not to say,5) Very positive,2) Rarely,Prefer not to say,True,False,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Maybe a sports writer should know the story before his standard jealous bashing,Maybe a sports writer should know the story before his standard jealous bashing,Male,Other,5) 55 - 64,Other,Bisexual,Yes,Independent,Prefer not to say,3) Neutral,5) Very Frequently,4) Very,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Maybe a sports writer should know the story before his standard jealous bashing,Maybe a sports writer should know the story before his standard jealous bashing,Nonbinary,Unknown,2) 25 - 34,Prefer not to say,Homosexual,Prefer not to say,Other,Yes,3) Neutral,1) Never,Prefer not to say,True,True,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Maybe a sports writer should know the story before his standard jealous bashing,Maybe a sports writer should know the story before his standard jealous bashing,Nonbinary,Other,Under 18,7) Professional degree,Bisexual,Yes,Other,No,2) Somewhat negative,1) Never,2) Not very,True,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,Maybe a sports writer should know the story before his standard jealous bashing,Maybe a sports writer should know the story before his standard jealous bashing,Unknown,White,4) 45 - 54,Other,Bisexual,Prefer not to say,Other,Yes,1) Very negative,1) Never,3) Somewhat,False,True,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You’re prolly a virgin lmao,You’re prolly a virgin lmao,Male,Other,2) 25 - 34,1) No high school,Homosexual,Prefer not to say,Independent,Prefer not to say,2) Somewhat negative,3) Occasionally,4) Very,True,True,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You’re prolly a virgin lmao,You’re prolly a virgin lmao,Unknown,Hispanic,2) 25 - 34,1) No high school,Homosexual,No,Conservative,Yes,4) Somewhat positive,4) Frequently,2) Not very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You’re prolly a virgin lmao,You’re prolly a virgin lmao,Unknown,Black,2) 25 - 34,8) Doctoral degree,Prefer not to say,Prefer not to say,Other,Prefer not to say,1) Very negative,2) Rarely,3) Somewhat,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You’re prolly a virgin lmao,You’re prolly a virgin lmao,Female,White,2) 25 - 34,"3) College, no degree",Bisexual,Yes,Liberal,No,5) Very positive,5) Very Frequently,3) Somewhat,True,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You’re prolly a virgin lmao,You’re prolly a virgin lmao,Male,Multiracial,4) 45 - 54,5) Bachelor's degree,Other,Yes,Other,Yes,5) Very positive,2) Rarely,4) Very,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,You’re prolly a virgin lmao,You’re prolly a virgin lmao,Nonbinary,White,5) 55 - 64,4) Associate degree,Heterosexual,Yes,Conservative,Prefer not to say,5) Very positive,4) Frequently,3) Somewhat,True,True,I'm designed
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I don't even know what to say. They'd spin dogshit into gold.,I don't even know what to say. They'd spin dogshit into gold.,Female,Hispanic,4) 45 - 54,7) Professional degree,Homosexual,Prefer not to say,Other,No,2) Somewhat negative,2) Rarely,4) Very,False,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I don't even know what to say. They'd spin dogshit into gold.,I don't even know what to say. They'd spin dogshit into gold.,Female,Hispanic,6) 65 or older,2) High School graduate,Other,Yes,Conservative,Yes,1) Very negative,5) Very Frequently,Prefer not to say,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I don't even know what to say. They'd spin dogshit into gold.,I don't even know what to say. They'd spin dogshit into gold.,Nonbinary,Unknown,2) 25 - 34,7) Professional degree,Prefer not to say,No,Conservative,Prefer not to say,4) Somewhat positive,1) Never,2) Not very,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I don't even know what to say. They'd spin dogshit into gold.,I don't even know what to say. They'd spin dogshit into gold.,Nonbinary,Unknown,4) 45 - 54,7) Professional degree,Bisexual,No,Independent,Prefer not to say,5) Very positive,3) Occasionally,1) No,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I don't even know what to say. They'd spin dogshit into gold.,I don't even know what to say. They'd spin dogshit into gold.,Nonbinary,Other,4) 45 - 54,Prefer not to say,Heterosexual,No,Liberal,Prefer not to say,3) Neutral,4) Frequently,1) No,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,I don't even know what to say. They'd spin dogshit into gold.,I don't even know what to say. They'd spin dogshit into gold.,Female,Asian,Under 18,8) Doctoral degree,Homosexual,No,Prefer not to say,Prefer not to say,5) Very positive,2) Rarely,1) No,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,Unknown,Multiracial,Under 18,1) No high school,Heterosexual,Yes,Conservative,Yes,1) Very negative,2) Rarely,3) Somewhat,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,Nonbinary,White,4) 45 - 54,"3) College, no degree",Prefer not to say,No,Liberal,Yes,4) Somewhat positive,2) Rarely,3) Somewhat,True,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,Male,Hispanic,5) 55 - 64,4) Associate degree,Homosexual,No,Other,No,5) Very positive,5) Very Frequently,4) Very,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,Male,Black,2) 25 - 34,Prefer not to say,Prefer not to say,No,Other,Prefer not to say,1) Very negative,2) Rarely,1) No,True,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,Female,Hispanic,4) 45 - 54,6) Master's degree,Prefer not to say,Prefer not to say,Other,Prefer not to say,3) Neutral,1) Never,Prefer not to say,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,“I feed myself and only myself because 1) I’m a narcissist and 2) I’m a fat-ass”,Male,Black,6) 65 or older,5) Bachelor's degree,Heterosexual,No,Other,Prefer not to say,3) Neutral,3) Occasionally,1) No,False,True,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason","I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason",Nonbinary,Unknown,Under 18,1) No high school,Bisexual,Prefer not to say,Prefer not to say,Yes,2) Somewhat negative,3) Occasionally,3) Somewhat,True,True,3
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason","I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason",Nonbinary,Asian,Prefer not to say,4) Associate degree,Bisexual,Prefer not to say,Other,Prefer not to say,4) Somewhat positive,3) Occasionally,4) Very,False,False,4
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason","I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason",Female,Hispanic,1) 18 - 24,5) Bachelor's degree,Bisexual,Prefer not to say,Liberal,Yes,2) Somewhat negative,1) Never,1) No,False,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason","I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason",Male,Unknown,Prefer not to say,6) Master's degree,Bisexual,Yes,Independent,Yes,2) Somewhat negative,5) Very Frequently,1) No,True,False,2
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason","I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason",Nonbinary,White,3) 35 - 44,4) Associate degree,Prefer not to say,No,Prefer not to say,No,1) Very negative,5) Very Frequently,3) Somewhat,False,False,1
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,"I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason","I can understand not liking masks, but I really hate clowns they are so creepy — clowns are hella creepy but i don't mind them for some reason",Male,Multiracial,2) 25 - 34,8) Doctoral degree,Bisexual,Prefer not to say,Other,Yes,5) Very positive,3) Occasionally,Prefer not to say,True,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,what can i do #MGMAVOTE #DAY6 #데이식스,what can i do #MGMAVOTE #DAY6 #데이식스,Male,White,4) 45 - 54,Prefer not to say,Other,No,Conservative,No,4) Somewhat positive,5) Very Frequently,2) Not very,False,False,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,what can i do #MGMAVOTE #DAY6 #데이식스,what can i do #MGMAVOTE #DAY6 #데이식스,Unknown,Other,2) 25 - 34,Prefer not to say,Heterosexual,Prefer not to say,Conservative,Prefer not to say,2) Somewhat negative,2) Rarely,3) Somewhat,False,True,5
unsloth/Olmo-3-7B-Instruct-unsloth-bnb-4bit,default.txt,what can i do #MGMAVOTE #DAY6 #데이식스,what can i do #MGMAVOTE #DAY6 #데이식스,Unknown,Asian,4) 45 - 54,2) High School graduate,Prefer not to say,Yes,Liberal,Prefer not to say,4) Somewhat positive,5) Very Frequently,2) Not very,False,False,5
